year,country,iso,crisis_bin,crisis_lv,crisisJST,crisis_union,crisis_h1,crisis_h2,crisis_h3,tloans,tmort,lev,ltd,noncore,hpnom,housing_capgain,eq_capgain,stir,ltrate,bill_rate,gdp,iy,ca,cpi,debtgdp,money,bond_rate,housing_tr,eq_tr,tloans_gap,hpnom_gap,term_spread,tloans_growth
1955,Spain,ESP,0,0,0.0,0,0,0,0,134068.33542721785,16334.0,4.375295162200928,90.844482421875,42.1628303527832,4.953173894651044,0.03655010461807251,0.32729560136795044,3.0,4.844374470146542,0.029999999329447746,339288.21875000006,0.20032320879841925,-6757.0,3.7730271997223013,0.35095795635976584,205704.0,0.0484437458217144,0.06623952090740204,0.377144992351532,100691.6844967526,0.18645535379370504,1.8443744701465423,0.20458878724908414
1956,Spain,ESP,0,0,0.0,0,0,0,0,163350.25805400588,18642.0,4.165273189544678,95.96105194091797,43.98043441772461,4.953173894651044,0.027181359007954597,0.44890153408050537,3.4,4.866772113395791,0.029999999329447746,419793.7187499999,0.22965706594436752,-8687.0,3.9941296992933193,0.3432483781278962,241081.0,0.04866772145032883,0.05645463243126869,0.4941006898880005,122952.85530645137,0.2576228716505762,1.4667721133957907,0.2184104287823012
1957,Spain,ESP,0,0,0.0,0,0,0,0,183416.75596354483,20203.0,4.260400772094727,97.04633331298828,44.09550476074219,4.953173894651044,0.10606838762760162,0.0647055134177208,4.0,4.990019960079841,0.029999999329447746,489885.34375,0.2171976338085742,-11240.0,4.424534300072505,0.3296679841897233,276123.0,0.049900200217962265,0.14007309079170227,0.09216836094856262,132252.2199180377,0.3402319887378953,0.9900199600798407,0.12284338052838994
1958,Spain,ESP,0,0,0.0,0,0,0,0,216730.57592458074,22049.0,4.255415439605713,95.03201293945312,43.29665756225586,4.953173894651044,0.03997163102030754,-0.14992958307266235,4.0,5.0006250781347665,0.029999999329447746,581873.9378906251,0.20874177468373073,-9289.0,5.015964901512411,0.3001564380264741,316412.0,0.05000625178217888,0.07716593891382217,-0.11816783249378204,149598.20696477918,0.43370902452224147,1.0006250781347665,0.18162909809427252
1959,Spain,ESP,0,0,0.0,0,0,0,0,230407.0768762342,22477.0,4.369770050048828,92.68350982666016,43.19772720336914,4.953173894651044,0.4530082046985626,-0.08899155259132385,5.0,5.0012503125781445,0.029999999329447746,610585.5744325398,0.18856823347543666,-1631.0,5.382287700859441,0.29387406793703397,337650.0,0.0500125028192997,0.495241641998291,-0.05387706309556961,140321.2267005226,0.536629718498344,0.0012503125781444524,0.06310369865123544
1960,Spain,ESP,0,0,0.0,0,0,0,0,255192.15836027142,24060.0,4.297159671783447,87.22760772705078,41.1295051574707,4.953173894651044,-0.23135246336460114,-0.02543284371495247,4.6,4.900159255175794,0.029999999329447746,635380.8009702885,0.18961259260079175,23695.0,5.447371898986122,0.3002771064926696,391375.0,0.04900159314274788,-0.20193064212799072,0.022008666768670082,133008.23446434858,0.6464855375996281,0.3001592551757941,0.1075708342819297
1961,Spain,ESP,0,0,0.0,0,0,0,0,296202.58659744705,26620.0,4.06304931640625,85.33580017089844,40.169620513916016,4.953173894651044,0.33009979128837585,0.22588105499744415,4.0,4.569339730408956,0.029999999329447746,732116.4485445246,0.19626295642113278,13566.0,5.5566418001133515,0.2747991513437058,457230.0,0.045693397521972656,0.3665319085121155,0.2837013304233551,130266.24920757493,0.7594263744632732,0.5693397304089558,0.16070410823234837
1962,Spain,ESP,0,0,0.0,0,0,0,0,366222.075054,28920.0,4.031548023223877,84.12496948242188,38.9589958190918,4.953173894651044,0.17691926658153534,0.20722034573554993,4.0,4.351610095735422,0.029999999329447746,856053.459964448,0.19802250431307714,2749.0,5.873206501009648,0.2545593635250918,551101.0,0.04351609945297241,0.2106345295906067,0.2533000707626343,142036.71654084267,0.8699859078824623,0.35161009573542223,0.2363905368311745
1963,Spain,ESP,0,0,0.0,0,0,0,0,440100.95316,40826.0,4.104678630828857,84.51045989990234,37.332881927490234,4.953173894651044,0.13379207253456116,0.05222687870264053,4.0,4.189797842254111,0.029999999329447746,1022560.5280203397,0.1978769369550699,-11172.0,6.386227599227279,0.22144575814146442,636216.0,0.0418979786336422,0.16702324151992798,0.08891188353300095,140002.03241560474,0.97079925071422,0.18979784225411134,0.201732454536244
1964,Spain,ESP,0,0,0.0,0,0,0,0,525180.936786,47737.0,4.1128458976745605,81.99828338623047,35.993045806884766,4.953173894651044,0.14021189510822296,-0.018328186124563217,4.0,4.23728813559322,0.029999999329447746,1169392.6206981605,0.20855504976309117,1784.0,6.832211402524457,0.18782482116120447,768651.0,0.04237288236618042,0.17551258206367493,0.015990160405635834,127980.88743244542,1.0523265510458621,0.2372881355932197,0.1933192441759357
1965,Spain,ESP,0,0,0.0,0,0,0,0,670877.004072,60038.0,4.257182598114014,88.29988861083984,37.264530181884766,4.953173894651044,0.14485137164592743,0.06276755034923553,4.0,4.184538131603724,0.029999999329447746,1375444.2542899933,0.21926994902687585,-29397.0,7.641313603272756,0.1759915641978839,912984.0,0.04184538125991821,0.18768928945064545,0.09911638498306274,151515.2293803568,1.1026009588379226,0.18453813160372423,0.2774207079518731
1966,Spain,ESP,0,0,0.0,0,0,0,0,788052.015168,70861.0,4.603358745574951,91.21078491210938,39.898529052734375,4.953173894651044,0.08650735020637512,0.0411854162812233,4.0,4.059677255658175,0.029999999329447746,1588908.489838844,0.22192254485107865,-33970.0,8.218578596649095,0.17103868017795354,1042239.0,0.040596771985292435,0.13465484976768494,0.0783480703830719,117274.93583974999,1.1070248076733153,0.05967725565817528,0.17465945379672676
1967,Spain,ESP,0,0,0.0,0,0,0,0,914616.021858,86385.0,5.591986656188965,91.19850158691406,39.66854476928711,4.953173894651044,0.03873617202043533,0.04104779288172722,4.5,3.86286817962337,0.029999999329447746,1781154.4852621446,0.2252380005727091,-16159.0,8.742772499619223,0.1696347232918913,1202527.0,0.03862868249416351,0.09722793102264404,0.0803629457950592,58598.28795158502,1.048243928737861,-0.6371318203766299,0.1606036203879493
1968,Spain,ESP,0,0,0.0,0,0,0,0,1112205.0539819999,109692.0,5.766929626464844,92.02310943603516,38.233394622802734,4.953173894651044,0.056133970618247986,0.18053607642650604,4.5,3.6032789838753265,0.029999999329447746,1983833.0399340852,0.23149810961074888,-17246.0,9.176652401674168,0.1750608618827918,1428753.0,0.0360327884554863,0.12644220888614655,0.2247946411371231,32256.357573223067,0.906136591198198,-0.8967210161246735,0.2160349560929482
1969,Spain,ESP,0,0,0.0,0,0,0,0,1344332.991144,140381.0,5.376459121704102,92.42215728759766,38.30277633666992,4.953173894651044,0.21424002945423126,0.48316752910614014,5.0,3.53356890459364,0.04500000178813934,2256949.812086868,0.23488654848988585,-27537.0,9.374039797396659,0.17936814846784635,1696862.0,0.035335689783096313,0.28416821360588074,0.5244439840316772,-3248.429393853992,0.6579604543991193,-1.4664310954063602,0.2087096586469539
1970,Spain,ESP,0,0,0.0,0,0,0,0,1546481.997984,181647.0,5.388202667236328,90.01091003417969,38.02042007446289,4.953173894651044,0.08969201147556305,0.07015674561262131,4.0,3.624830086089715,0.054999999701976776,2471580.071354101,0.23351771105988248,4695.0,9.912199804870141,0.1798258621345196,1952660.0,0.03624830022454262,0.1500345766544342,0.09525782614946365,-117526.00290609896,0.27870783620742134,-0.37516991391028487,0.15037123106528472
1971,Spain,ESP,0,0,0.0,0,0,0,0,1812330.054678,222916.0,5.210704803466797,83.45793914794922,36.278560638427734,4.953173894651044,0.12118790298700333,0.010409863665699959,5.0,3.369556060988965,0.03999999910593033,2810756.3888721587,0.21540958500548096,53122.0,10.726888004104417,0.14869300000000002,2432932.0,0.033695559948682785,0.17986680567264557,0.04052033647894859,-221982.35631048027,-0.258273846646099,-1.6304439390110348,0.17190504450783162
1972,Spain,ESP,0,0,0.0,0,0,0,0,2239151.075634,279244.0,5.338919162750244,82.68368530273438,34.46406173706055,5.253392405794344,0.1721067577600479,0.3104736804962158,5.0,3.1680440771349865,0.03999999910593033,3356094.1653112518,0.23080654229327108,35790.0,11.61233900379079,0.135564,2986715.0,0.03168044239282608,0.2271292805671692,0.34751248359680176,-224133.73371470207,-0.6801154358778607,-1.8319559228650135,0.235509541903963
1973,Spain,ESP,0,0,0.0,0,0,0,0,2850932.930472,367962.0,5.665500640869141,83.96456909179688,32.770851135253906,6.3791122366093935,0.1018180400133133,0.26845434308052063,6.0,4.786898066728948,0.05000000074505806,4083972.4289273894,0.24848096036691594,32311.0,12.940978998850644,0.119614,3706808.0,0.04786898195743561,0.153049036860466,0.2975999414920807,-104227.46812369116,-0.4882377912025122,-1.2131019332710524,0.2732204456837637
1974,Spain,ESP,0,0,0.0,0,0,0,1,3595975.9948859997,471892.0,5.830209255218506,88.3698959350586,33.71894454956055,8.705606526025344,0.10586454719305038,0.019357163459062576,7.0,4.421564004322625,0.05999999865889549,5070878.017673488,0.26331965530623724,-183773.0,14.878542003968924,0.114724,4411852.0,0.04421563819050789,0.15886953473091125,0.0412130244076252,82361.94786591083,0.6676288466556901,-2.578435995677375,0.2613330732724921
1975,Spain,ESP,0,0,0.0,0,0,1,1,4380049.05525,564947.0,6.118556499481201,90.68953704833984,34.87144470214844,9.381031785449549,0.030652116984128952,-0.137848898768425,6.69516666666666,4.744478532293131,0.06695166975259781,6010892.989171428,0.2513234696497423,-223485.1,17.506959997412125,0.117128,5229108.0,0.04744478687644005,0.08519616723060608,-0.1133933886885643,237989.0010077753,-0.08814179607130157,-1.9506881343735287,0.2180417949060467
1976,Spain,ESP,0,0,0.0,0,1,1,1,5383372.941078,677154.0,5.967473983764648,93.65006256103516,38.06511688232422,10.96561058127274,0.10964982211589813,-0.13618017733097076,9.96583333333333,5.674551714886196,0.09965833276510239,7263774.129333854,0.23839513773240012,-309255.3,20.594397010128212,0.11505800000000001,6353218.0,0.05674551799893379,0.16002027690410614,-0.10935620218515396,539254.3163259039,-0.22077901028479374,-4.291281618447135,0.22906681481692504
1977,Spain,ESP,1,1,1.0,1,0,0,0,6570701.939604,819236.0,5.639163970947266,96.70075225830078,39.837547302246094,14.984402493210261,0.1930433213710785,-0.32245612144470215,13.1228333333333,6.111111111111111,0.13122832775115967,9249154.931684185,0.23255100476857318,-186502.2,25.648258998217827,0.125257,7575633.0,0.06111111119389534,0.24436046183109283,-0.2875902056694031,946697.0040617865,1.7695452809287033,-7.01172222222219,0.2205548475874759
1978,Spain,ESP,1,1,0.0,1,0,0,0,7536306.951161999,1032306.0,5.672318935394287,92.45404815673828,38.403011322021484,19.887351862500875,0.2529749870300293,-0.1865527182817459,20.7720833333333,9.84724088172364,0.2077208310365677,11394351.30273027,0.22294369844568185,95899.15,30.719811985589992,0.12653,9090995.0,0.09847240895032883,0.30141526460647583,-0.1326136440038681,1049024.6517660925,4.30809586353177,-10.92484245160966,0.14695614265166212
1979,Spain,ESP,1,1,0.0,1,0,0,0,8817050.041668,1164217.0,6.233788013458252,90.20304870605469,39.332252502441406,20.932241079137025,0.19558043777942657,-0.13455283641815186,13.1345833333333,13.308194836048452,0.13134583830833435,13367446.936874578,0.21381092922262454,50782.21,35.530664984532685,0.142506,11004200.0,0.13308194279670715,0.23946690559387207,-0.0715109258890152,1375169.270061342,2.623551709038356,0.17361150271515235,0.16994306346671917
1980,Spain,ESP,0,0,0.0,0,0,0,0,10516536.11283,1263186.0,5.964808940887451,91.90005493164062,40.51231384277344,21.97713029577317,0.06738921254873276,-0.08231950551271439,15.45675,15.960833333333333,0.15456749498844147,15723844.827124145,0.22106784939680632,-400096.6,41.057512020423324,0.159872,12834800.0,0.15960833430290222,0.10852287709712982,0.00961595680564642,2018183.143732639,0.534099311965587,0.5040833333333339,0.19274996321110738
1981,Spain,ESP,0,0,0.0,0,0,0,0,12355795.076064,1475017.0,5.619965076446533,92.52313232421875,43.2724494934082,23.317693262109913,0.07859035581350327,0.30644309520721436,15.8946666666667,15.811666666666667,0.1589466631412506,17634852.8136,0.21849231235604075,-495141.2,47.0322059959101,0.195762,14942100.0,0.1581166684627533,0.12224394828081131,0.42419999837875366,2685105.6440979354,-1.7110201153958577,-0.08300000000003216,0.17489208837405457
1982,Spain,ESP,0,0,0.0,0,0,0,0,14332248.946686,1650243.0,5.0434770584106445,93.1070327758789,45.77260971069336,24.094949702666586,0.06828618794679642,-0.08314672857522964,17.1728333333333,15.9875,0.17172832787036896,20430603.4944,0.21595933780852658,-499665.1,53.81134599319745,0.243971,17212700.0,0.15987500548362732,0.11366234719753265,7.298133823496755e-06,3354322.788515834,-5.018554634216507,-1.1853333333333005,0.1599616907252568
1983,Spain,ESP,0,0,0.0,0,0,0,0,16040878.926864,1864356.0,5.410389423370361,91.78744506835938,47.44816207885742,28.758488354795617,0.07355047017335892,0.011484803631901741,19.4528333333333,16.909166666666668,0.19452832639217377,23355935.592,0.20788068540712953,-432181.8,60.36330498761555,0.294779,19796200.0,0.16909167170524597,0.11966647207736969,0.12420602887868881,3595067.0170866866,-4.982405742545296,-2.543666666666631,0.11921576205757178
1984,Spain,ESP,0,0,0.0,0,0,0,0,16418481.138774,2067854.0,5.001859664916992,81.89663696289062,49.94397735595703,30.937161715007402,0.09359262138605118,0.34774619340896606,12.60175,16.5225,0.1260174959897995,26472545.0352,0.1872812150908129,285768.8,67.17130799541991,0.353572,22543400.0,0.16522499918937683,0.13896244764328003,0.4670845866203308,2309999.882947553,-8.004664792687638,3.9207500000000017,0.023539995135654523
1985,Spain,ESP,0,0,0.0,0,0,0,0,17938788.955098,2968760.0,5.085447788238525,80.00172424316406,49.835548400878906,34.0461874830934,0.11284052580595016,0.2677474319934845,11.6105,13.3675,0.11610499769449234,29295283.525200002,0.19180814571789742,473652.5,73.09199900285351,0.40242500000000003,25252800.0,0.1336749941110611,0.15655463933944702,0.3446483910083771,1929732.522198774,-10.688601919311516,1.7569999999999997,0.09259734828538013
1986,Spain,ESP,0,0,0.0,0,0,0,0,19804964.015166,3869665.0,5.245264530181885,79.3238296508789,48.661014556884766,39.275003547601635,0.1799180805683136,1.0404654741287231,11.4908333333333,11.354166666666666,0.11490833014249802,33654014.3742,0.19469231488994704,548180.1,79.52105600491339,0.41557099999999997,28242600.0,0.11354167014360428,0.22215372323989868,1.1325998306274414,1608529.3378813267,-11.843255406346628,-0.13666666666663474,0.10403015859873044
1987,Spain,ESP,0,0,0.0,0,0,0,0,23180444.95008,4715709.0,5.620157718658447,80.33668518066406,47.115116119384766,55.2744585460782,0.2262890785932541,0.4424887001514435,16.0648333333333,12.813333333333333,0.16064833104610443,37857640.194,0.20924796134923138,-32532.63,83.69412400629847,0.418711,31724000.0,0.12813332676887512,0.2639613747596741,0.47929155826568604,2456107.393502686,-2.789531283926358,-3.251499999999968,0.1704361054293846
1988,Spain,ESP,0,0,0.0,0,0,0,0,27265948.190514,6049432.0,6.686984539031982,82.4639663696289,45.69807815551758,69.99626587005233,0.24996165931224823,0.10877864062786102,11.292,11.744166666666668,0.11292000114917755,42340295.3358,0.22890089790193227,-442125.3,87.74242799785586,0.38360700000000003,35777600.0,0.11744166910648346,0.28268954157829285,0.14383281767368317,3615440.2287976295,4.482137310314954,0.4521666666666686,0.17624783515727538
1989,Spain,ESP,0,0,0.0,0,0,0,0,32615255.76111,7795298.0,6.752131462097168,87.64058685302734,46.823150634765625,86.51045556385337,0.2329981029033661,0.08641503006219864,14.3916666666667,13.7025,0.14391666650772095,47829452.6688,0.24550158429517538,-1293221.0,93.70222397299456,0.397256,40896600.0,0.13702499866485596,0.26156625151634216,0.126303568482399,5576426.708985176,13.106607719752887,-0.6891666666666989,0.19619004383119387
1990,Spain,ESP,0,0,0.0,0,0,0,0,36267912.977142,9599831.0,6.8768229484558105,87.47480010986328,46.42572021484375,100.0,0.15623053908348083,-0.14045259356498718,14.7583333333333,14.6775,0.14758333563804626,53621632.184999995,0.2501815549395087,-1835770.0,100.00000000119083,0.41452599999999995,46686000.0,0.1467750072479248,0.18135838210582733,-0.11797450482845306,5305690.389344335,18.320474272676634,-0.08083333333330067,0.11199229105501529
1991,Spain,ESP,0,0,0.0,0,0,0,0,40684283.929806,11101856.0,7.560953617095947,90.70076751708984,46.583091735839844,113.909634055265,0.14322586357593536,0.02639085240662098,13.2016666666667,12.360833333333334,0.13201667368412018,59109125.658,0.24487890792185907,-2057219.0,105.93466000467863,0.422092,51778000.0,0.12360833585262299,0.16689755022525787,0.05410340055823326,5176732.534303658,23.58932728233009,-0.8408333333333662,0.1217707496829894
1992,Spain,ESP,0,0,0.0,0,0,0,0,43487390.868438,12519884.0,6.7468743324279785,94.4986343383789,50.12350845336914,113.14413741598196,-0.013396883383393288,-0.13232117891311646,13.0066666666667,11.693333333333332,0.1300666630268097,63964884.7662,0.22598261766081978,-2204957.0,112.21102002980527,0.44579,54238000.0,0.11693333089351654,0.009042656049132347,-0.08082805573940277,2712448.340458311,13.793000685836247,-1.313333333333368,0.0688990113103205
1993,Spain,ESP,0,0,0.0,0,0,0,0,44009260.05828,14112810.0,5.679173469543457,87.20210266113281,53.49396896362305,112.80806572068683,-0.004071383271366358,0.5070000290870667,12.3266666666667,10.211666666666668,0.12326666712760925,66215638.103999995,0.20745167666654152,-1330088.3529120004,117.33750003952983,0.555737,59261000.0,0.1021166667342186,0.020662978291511536,0.5609999895095825,-2868204.8110262677,3.9521310543146484,-2.115000000000032,0.012000471387690448
1994,Spain,ESP,0,0,0.0,0,0,0,0,45427030.006313995,16166267.0,6.251521587371826,84.31076049804688,51.11466598510742,114.49775952203132,0.007047809660434723,-0.11699999868869781,7.8125,9.995833333333334,0.078125,70726612.14299999,0.20897013562899183,-1537269.59783496,122.87272997079562,0.581744,63676000.0,0.09995833039283752,0.03331997990608215,-0.09200000017881393,-8507938.418095954,-4.455342628714035,2.1833333333333336,0.03221526438200706
1995,Spain,ESP,0,0,0.0,0,0,0,0,48223302.972768,17994010.0,6.014721870422363,79.97335815429688,49.442054748535156,118.50261389096329,0.030944596976041794,0.12300000339746475,8.98333333333333,11.27,0.0898333340883255,76635394.968,0.22021740029651432,-956829.2066090998,128.61837995040491,0.615424,70439000.0,0.11270000040531158,0.0584518238902092,0.15700000524520874,-13836829.713423051,-11.268307189068821,2.286666666666669,0.0615552671188353
1996,Spain,ESP,0,0,0.0,0,0,0,0,51808345.244435996,20572980.0,6.421764373779297,81.73554992675781,48.93645477294922,121.5179238237489,0.02580098994076252,0.38999998569488525,7.64833333333333,8.736666666666666,0.0764833316206932,81396530.358,0.21808144395809767,-696159.0273277201,133.193669939459,0.654076,71584249.0,0.08736667037010193,0.05461052805185318,0.42899999022483826,-19536022.05706866,-19.908611170678654,1.0883333333333365,0.07434252841810718
1997,Spain,ESP,0,0,0.0,0,0,0,0,58958139.181458004,24386040.0,6.449583530426025,89.17826843261719,50.123023986816406,126.6990291262135,0.042966440320014954,0.421999990940094,5.48583333333333,6.401666666666666,0.054858334362506866,86398925.448,0.2226044254501022,-626565.8183142599,135.6939412944318,0.642495,71809868.196,0.0640166699886322,0.07287962734699249,0.45399999618530273,-22886350.66146428,-27.309887539940576,0.9158333333333362,0.13800467672319394
1998,Spain,ESP,0,0,0.0,0,0,0,0,68859545.253972,28957308.0,6.211243629455566,102.14696502685547,52.847572326660156,132.86034353995527,0.048786915838718414,0.3720000088214874,4.34,4.833333333333333,0.04340000078082085,92509451.298,0.23403821370942998,-1554733.0464468,138.08577207508907,0.62306,72049464.036,0.04833333194255829,0.07891501486301422,0.39500001072883606,-24708932.573900774,-34.69692379955217,0.4933333333333332,0.1679395959570571
1999,Spain,ESP,0,0,0.0,0,0,0,0,79360387.340124,34884800.0,5.953969955444336,109.45350646972656,54.22970962524414,142.13032113517542,0.0697406753897667,0.16200000047683716,2.72333333333333,4.7275,0.027233334258198738,99119967.078,0.24874477550663285,-3210683.85798732,141.17325937022324,0.608039,78442180.542,0.04727499932050705,0.09950725734233856,0.19699999690055847,-27106705.557007343,-39.912192404758,2.00416666666667,0.15249653548280273
2000,Spain,ESP,0,0,0.0,0,0,0,0,93077512.070004,41733148.0,6.812626838684082,113.84555053710938,53.474735260009766,152.79126213592198,0.0750865489244461,-0.12700000405311584,4.11166666666667,5.525833333333334,0.04111666604876518,107793336.486,0.26144371373307546,-4645892.8025466,146.0919601372892,0.578153,84956358.828,0.055258333683013916,0.10396643728017807,-0.10400000214576721,-27351812.2900344,-44.55757734745703,1.414166666666664,0.17284599016749924
2001,Spain,ESP,0,0,0.0,0,0,0,0,103966924.699572,49425376.0,6.465208053588867,113.23381805419922,53.124969482421875,167.30769230769198,0.09479930996894836,-0.06393705308437347,4.36083333333333,5.116666666666666,0.04360833391547203,116635421.298,0.2623154469871113,-5102799.681787501,151.3359826273017,0.5404950000000001,96745472.472,0.05116666480898857,0.1228020042181015,-0.036376893520355225,-31309470.06246987,-45.95295659708728,0.755833333333336,0.11699294907429425
2002,Spain,ESP,0,0,0.0,0,0,0,0,116746912.563336,58961420.0,6.431268215179443,117.96615600585938,52.996150970458984,195.68707991038045,0.16934646666049957,-0.23096798360347748,3.275,4.95916666666667,0.032749999314546585,124714959.072,0.2662380820191969,-4651867.973385599,156.03371014859266,0.5124989999999999,103940502.27,0.04959166795015335,0.19600966572761536,-0.20465430617332458,-34014234.55452852,-33.76387168532003,1.6841666666666701,0.12292359229335381
2003,Spain,ESP,0,0,0.0,0,0,0,0,133476920.372928,71693168.0,5.970907211303711,124.6050796508789,54.79531478881836,234.77408513816235,0.19972650706768036,0.27443650364875793,2.3116666666666665,4.1241666666666665,0.023116666823625565,133485830.676,0.27654604018559453,-5183254.80514908,160.7764507384674,0.477117,113718341.946,0.04124166816473007,0.22350084781646729,0.32978054881095886,-33081230.39414507,-10.703789818053991,1.8125,0.14330150101841754
2004,Spain,ESP,0,0,0.0,0,0,0,0,157350792.62166,88457840.0,6.466372489929199,128.19442749023438,54.33646011352539,277.81926811052966,0.18305307626724243,0.1869848221540451,2.0408333333333335,4.10333333333333,0.020408334210515022,142998284.68199998,0.2852371665389705,-7839165.96626724,165.6624147283815,0.453655,123331958.64,0.04103333503007889,0.20368196070194244,0.23081998527050018,-24906146.841187865,17.004131403342512,2.0624999999999964,0.17886142549610495
2005,Spain,ESP,0,0,0.0,0,0,0,1,200098562.612652,118081120.0,6.073286533355713,129.6324005126953,54.05338668823242,318.38125466766155,0.14565499126911163,0.20556586980819702,2.086666666666667,3.3875,0.020866665989160538,154299221.802,0.29891700320020287,-11192865.549517078,171.2419891842005,0.424302,137604716.106,0.0338749997317791,0.16383717954158783,0.2578282356262207,2734218.73026824,43.47155957273327,1.3008333333333333,0.27167178047699014
2006,Spain,ESP,0,0,0.0,0,0,1,1,251014164.10685998,147058736.0,5.911002159118652,131.81222534179688,51.67378616333008,361.7017708602335,0.10044299066066742,0.3448508381843567,2.8275,3.785,0.02827499993145466,167022093.678,0.30027305610650484,-14783125.511439782,177.2614640829975,0.39063899999999996,155406853.40399998,0.03784999996423721,0.11700557172298431,0.40547147393226624,39689234.77108726,74.45075216597019,0.9575,0.25445260990090013
2007,Spain,ESP,0,0,0.0,0,1,1,1,292874730.33588,169511504.0,5.936588287353516,133.0890350341797,52.28050231933594,397.1785621098264,0.05477837473154068,0.05600252002477646,3.8474999999999997,4.307499999999999,0.038474999368190765,178954632.054,0.29862236515830665,-16879000.89533328,182.20267138435537,0.357646,178454808.51,0.04307499900460243,0.07048667967319489,0.09162062406539917,69284633.65594748,99.74130713087857,0.4599999999999995,0.16676575355006418
2008,Spain,ESP,1,1,1.0,1,0,0,0,311122127.717742,177125984.0,5.60120153427124,130.5260772705078,52.924644470214844,391.5060128537649,0.0021031307987868786,-0.4056248068809509,3.85,4.36666666666667,0.03849999979138374,184612088.826,0.2783646570969437,-16436014.26817878,189.6277816521101,0.39712000000000003,196494212.244,0.043666668236255646,0.01762779988348484,-0.3694705069065094,77411657.8590334,86.2533345506128,0.5166666666666697,0.06230444450067507
2009,Spain,ESP,1,1,0.0,1,0,0,0,305657287.865028,178860896.0,5.878785610198975,128.7443084716797,53.184051513671875,365.63918752416595,-0.07569766044616699,0.27229321002960205,0.675833333333334,3.97916666666667,0.006758333183825016,177920376.678,0.23113222104078937,-7273384.998596641,189.08353273196053,0.532613,193540694.35799998,0.039791665971279144,-0.05972938984632492,0.3560526967048645,64247403.46494156,54.90827123529215,3.3033333333333363,-0.01756493468594378
2010,Spain,ESP,1,1,0.0,1,0,0,0,306807457.71178794,176268560.0,5.479434490203857,128.01426696777344,53.13203811645508,359.17915477189007,-0.026484930887818336,-0.19166156649589539,0.453333333333333,4.25083333333333,0.004533333238214254,178483759.674,0.21788947421901,-6525366.25368144,192.48611150718125,0.605153,183856696.386,0.042508333921432495,-0.009017063304781914,-0.14669620990753174,60201752.735088885,45.05792487740297,3.7974999999999968,0.0037629393848046533
2011,Spain,ESP,0,0,0.0,0,0,0,0,296592015.368418,165691344.0,6.474504470825195,129.82167053222656,56.825130462646484,331.7240156398179,-0.05546870827674866,-0.14553715288639069,1.0175,5.44,0.010174999944865704,176995270.518,0.20021752965651182,-4821351.16891032,198.63857956315766,0.6985039999999999,175204957.158,0.0544000007212162,-0.037339430302381516,-0.08770720660686493,47216100.59857619,15.913864883363601,4.4225,-0.033295938826122806
2012,Spain,ESP,0,0,0.0,0,0,0,0,267038617.57419,144446096.0,5.703851699829102,121.8874282836914,59.20125961303711,282.69984160875117,-0.08733513206243515,-0.038418933749198914,0.27,5.845,0.0027000000700354576,171560438.214,0.18527609860934788,147541.97686403999,203.49589887306388,0.863068,176711915.16,0.05844999849796295,-0.06803562492132187,0.05010807141661644,17089616.23154217,-33.59701371468003,5.574999999999999,-0.09964326840531301
2013,Spain,ESP,0,0,0.0,0,0,0,0,240967542.988986,127100681.738052,7.688910961151123,110.2055892944336,52.95099639892578,256.89975219712204,-0.15572012960910797,0.22708864510059357,0.149166666666667,4.56166666666666,0.0014916666550561786,169771622.328,0.17370544167284102,3459945.6630446394,206.362412922423,0.9578220000000001,167475661.914,0.045616667717695236,-0.13461312651634216,0.2988026738166809,-7703949.520760655,-59.22055250916014,4.412499999999993,-0.09763035332506098
2014,Spain,ESP,0,0,0.0,0,0,0,0,229629484.986,118839037.482,7.902853012084961,107.04427337646484,51.93962097167969,257.70089487549143,0.003145863302052021,0.030119173228740692,0.115,2.72333333333333,0.0011500000255182385,171736640.988,0.17779739148463705,2917805.53038612,206.0514135394804,1.0070050000000001,174117125.49,0.027233334258198738,0.02797398716211319,0.09084642678499222,-16303155.140346706,-58.03457260609366,2.60833333333333,-0.04705222065323633
2015,Spain,ESP,0,0,0.0,0,0,0,0,220814687.478,113414354.72399999,8.23540210723877,105.21129608154297,50.1983642578125,266.9389619044314,0.03585490956902504,-0.07418030500411987,-0.0758333333333333,1.73583333333333,-0.0007583333062939346,179295889.74,0.18014458189107174,3632534.726132399,205.02020505919702,0.99303,184357684.632,0.017358332872390747,0.06048598140478134,-0.031990598887205124,-21287748.695854515,-48.51029894021326,1.8116666666666632,-0.0383870455857942
2016,Spain,ESP,0,0,0.0,0,0,0,0,212331830.04,108384838.71599999,8.591602325439453,102.70086669921875,48.64445495605469,279.2788519161437,0.0462261438369751,-0.013199999928474426,-0.2075,1.39333333333,-0.0021,185327382.24,0.17960209724915607,5885997.6599424,204.6048571990829,0.9916630000000001,195650801.60999998,0.013933,0.06998373568058014,0.022700000554323196,-25178284.705825776,-36.14466364310675,1.60083333333,-0.038416182976257596
2017,Spain,ESP,0,0,0.0,0,0,0,0,208638726.384,108384838.71599999,8.761937371738483,104.24398775788713,50.2967876717722,296.5831268609097,0.06196236610412598,0.06549999862909317,-0.286222222222222,1.555,-0.0029,193318402.662,0.18670983856155654,5358786.12179064,208.60692820589696,0.985566,198342427.93199998,0.015579,0.08476396650075912,0.09719999879598618,-23792964.1800766,-19.11565978093188,1.8412222222222219,-0.01739307599479678
